# i,scycle,rvalve,cvalve,ivalve,draws
2781,173,-2000,-1500,1500,0
2782,173,-2000,-1500,1500,0
2783,174,-2000,-1500,1500,0
2784,174,-2000,-1500,1500,0
2785,174,-2000,-1500,1500,6
2786,174,-2000,-1500,1500,0
2787,174,-2000,-1500,1500,0
2788,174,-2000,-1500,1500,0
2789,174,-2000,-1500,1500,0
2790,174,-2000,-1500,1500,0
2791,174,-2000,-1500,1500,0
2792,174,-2000,-1500,1500,0
2793,174,-2000,-1500,1500,0
2794,174,-2000,-1500,1500,0
2795,174,-2000,-1500,1500,0
2796,174,-2000,-1500,1500,0
2797,174,-2000,-1500,1500,0
2798,174,-2000,-1500,1500,0
2799,175,-2000,-1500,1500,0
2800,175,-2000,-1500,1500,0
2801,175,-2000,-1500,1500,32
2802,175,-2000,-1500,1500,0
2803,175,-2000,-1500,1500,0
2804,175,-2000,-1500,1500,0
2805,175,-2000,-1500,1500,0
2806,175,-2000,-1500,1500,0
2807,175,-2000,-1500,1500,0
2808,175,-2000,-1500,1500,0
2809,175,-2000,-1500,1500,0
2810,175,-2000,-1500,1500,0
2811,175,-2000,-1500,1500,0
2812,175,-2000,-1500,1500,0
2813,175,-2000,-1500,1500,0
2814,175,-2000,-1500,1500,0
2815,176,-2000,-1500,1500,0
2816,176,-2000,-1500,1500,0
2817,176,-2000,-1500,1500,32
2818,176,-2000,-1500,1500,0
2819,176,-2000,-1500,1500,0
2820,176,-2000,-1500,1500,0
2821,176,-2000,-1500,1500,0
2822,176,-2000,-1500,1500,0
2823,176,-2000,-1500,1500,0
2824,176,-2000,-1500,1500,0
2825,176,-2000,-1500,1500,0
2826,176,-2000,-1500,1500,0
2827,176,-2000,-1500,1500,0
2828,176,-2000,-1500,1500,0
2829,176,-2000,-1500,1500,0
2830,176,-2000,-1500,1500,0
2831,177,-2000,-1500,1500,0
2832,177,-2000,-1500,1500,0
2833,177,-2000,-1500,1500,6
2834,177,-2000,-1500,1500,0
2835,177,-2000,-1500,1500,0
2836,177,-2000,-1500,1500,0
2837,177,-2000,-1500,1500,0
2838,177,-2000,-1500,1500,0
2839,177,-2000,-1500,1500,0
2840,177,-2000,-1500,1500,0
2841,177,-2000,-1500,1500,0
2842,177,-2000,-1500,1500,0
2843,177,-2000,-1500,1500,0
2844,177,-2000,-1500,1500,0
2845,177,-2000,-1500,1500,0
2846,177,-2000,-1500,1500,0
2847,178,-2000,-1500,1500,0
2848,178,-2000,-1500,1500,0
2849,178,-2000,-1500,1500,6
2850,178,-2000,-1500,1500,0
2851,178,-2000,-1500,1500,0
2852,178,-2000,-1500,1500,0
2853,178,-2000,-1500,1500,0
2854,178,-2000,-1500,1500,0
2855,178,-2000,-1500,1500,0
2856,178,-2000,-1500,1500,0
2857,178,-2000,-1500,1500,0
2858,178,-2000,-1500,1500,0
2859,178,-2000,-1500,1500,0
2860,178,-2000,-1500,1500,0
2861,178,-2000,-1500,1500,0
2862,178,-2000,-1500,1500,0
2863,179,-2000,-1500,1500,0
2864,179,-2000,-1500,1500,0
2865,179,-2000,-1500,1500,6
2866,179,-2000,-1500,1500,0
2867,179,-2000,-1500,1500,0
2868,179,-2000,-1500,1500,0
2869,179,-2000,-1500,1500,0
2870,179,-2000,-1500,1500,0
2871,179,-2000,-1500,1500,0
2872,179,-2000,-1500,1500,0
2873,179,-2000,-1500,1500,0
2874,179,-2000,-1500,1500,0
2875,179,-2000,-1500,1500,0
2876,179,-2000,-1500,1500,0
2877,179,-2000,-1500,1500,0
2878,179,-2000,-1500,1500,0
2879,180,-2000,-1500,1500,0
2880,180,-2000,-1500,1500,0
2881,180,-2000,-1500,1500,16
2882,180,-2000,-1500,1500,0
2883,180,-2000,-1500,1500,0
2884,180,-2000,-1500,1500,0
2885,180,-2000,-1500,1500,0
2886,180,-2000,-1500,1500,0
2887,180,-2000,-1500,1500,0
2888,180,-2000,-1500,1500,0
2889,180,-2000,-1500,1500,0
2890,180,-2000,-1500,1500,0
2891,180,-2000,-1500,1500,0
2892,180,-2000,-1500,1500,0
2893,180,-2000,-1500,1500,0
2894,180,-2000,-1500,1500,0
2895,181,-2000,-1500,1500,0
2896,181,-2000,-1500,1500,0
2897,181,-2000,-1500,1500,6
2898,181,-2000,-1500,1500,0
2899,181,-2000,-1500,1500,0
2900,181,-2000,-1500,1500,0
2901,181,-2000,-1500,1500,0
2902,181,-2000,-1500,1500,0
2903,181,-2000,-1500,1500,0
2904,181,-2000,-1500,1500,0
2905,181,-2000,-1500,1500,0
2906,181,-2000,-1500,1500,0
2907,181,-2000,-1500,1500,0
2908,181,-2000,-1500,1500,0
2909,181,-2000,-1500,1500,0
2910,181,-2000,-1500,1500,0
2911,182,-2000,-1500,1500,0
2912,182,-2000,-1500,1500,0
2913,182,-2000,-1500,1500,16
2914,182,-2000,-1500,1500,0
2915,182,-2000,-1500,1500,0
2916,182,-2000,-1500,1500,0
2917,182,-2000,-1500,1500,0
2918,182,-2000,-1500,1500,0
2919,182,-2000,-1500,1500,0
2920,182,-2000,-1500,1500,0
2921,182,-2000,-1500,1500,0
2922,182,-2000,-1500,1500,0
2923,182,-2000,-1500,1500,0
2924,182,-2000,-1500,1500,0
2925,182,-2000,-1500,1500,0
2926,182,-2000,-1500,1500,0
2927,183,-2000,-1500,1500,0
2928,183,-2000,-1500,1500,0
2929,183,-2000,-1500,1500,32
2930,183,-2000,-1500,1500,0
2931,183,-2000,-1500,1500,0
2932,183,-2000,-1500,1500,0
2933,183,-2000,-1500,1500,0
2934,183,-2000,-1500,1500,0
2935,183,-2000,-1500,1500,0
2936,183,-2000,-1500,1500,0
2937,183,-2000,-1500,1500,0
2938,183,-2000,-1500,1500,0
2939,183,-2000,-1500,1500,0
2940,183,-2000,-1500,1500,0
2941,183,-2000,-1500,1500,0
2942,183,-2000,-1500,1500,0
2943,184,-2000,-1500,1500,0
2944,184,-2000,-1500,1500,0
2945,184,-2000,-1500,1500,32
2946,184,-2000,-1500,1500,0
2947,184,-2000,-1500,1500,0
2948,184,-2000,-1500,1500,0
2949,184,-2000,-1500,1500,0
2950,184,-2000,-1500,1500,0
2951,184,-2000,-1500,1500,0
2952,184,-2000,-1500,1500,0
2953,184,-2000,-1500,1500,0
2954,184,-2000,-1500,1500,0
2955,184,-2000,-1500,1500,0
2956,184,-2000,-1500,1500,0
2957,184,-2000,-1500,1500,0
2958,184,-2000,-1500,1500,0
2959,185,-2000,-1500,1500,0
2960,185,-2000,-1500,1500,0
2961,185,-2000,-1500,1500,32
2962,185,-2000,-1500,1500,0
2963,185,-2000,-1500,1500,0
2964,185,-2000,-1500,1500,0
2965,185,-2000,-1500,1500,0
2966,185,-2000,-1500,1500,0
2967,185,-2000,-1500,1500,0
2968,185,-2000,-1500,1500,0
2969,185,-2000,-1500,1500,0
2970,185,-2000,-1500,1500,0
2971,185,-2000,-1500,1500,0
2972,185,-2000,-1500,1500,0
2973,185,-2000,-1500,1500,0
2974,185,-2000,-1500,1500,0
2975,186,-2000,-1500,1500,0
2976,186,-2000,-1500,1500,0
2977,186,-2000,-1500,1500,6
2978,186,-2000,-1500,1500,0
2979,186,-2000,-1500,1500,0
2980,186,-2000,-1500,1500,0
2981,186,-2000,-1500,1500,0
2982,186,-2000,-1500,1500,0
2983,186,-2000,-1500,1500,0
2984,186,-2000,-1500,1500,0
2985,186,-2000,-1500,1500,0
2986,186,-2000,-1500,1500,0
2987,186,-2000,-1500,1500,0
2988,186,-2000,-1500,1500,0
2989,186,-2000,-1500,1500,0
2990,186,-2000,-1500,1500,0
2991,187,-2000,-1500,1500,0
2992,187,-2000,-1500,1500,0
2993,187,-2000,-1500,1500,6
2994,187,-2000,-1500,1500,0
2995,187,-2000,-1500,1500,0
2996,187,-2000,-1500,1500,0
2997,187,-2000,-1500,1500,0
2998,187,-2000,-1500,1500,0
2999,187,-2000,-1500,1500,0
3000,187,-2000,-1500,1500,0
3001,187,-2000,-1500,1500,0
3002,187,-2000,-1500,1500,0
3003,187,-2000,-1500,1500,3
3004,187,-2000,-1500,1500,0
3005,187,-2000,-1500,1500,0
3006,187,-2000,-1500,1500,0
3007,188,-2000,-1500,1500,0
3008,188,-2000,-1500,1500,0
3009,188,-2000,-1500,1500,6
3010,188,-2000,-1500,1500,0
3011,188,-2000,-1500,1500,0
3012,188,-2000,-1500,1500,0
3013,188,-2000,-1500,1500,0
3014,188,-2000,-1500,1500,0
3015,188,-2000,-1500,1500,0
3016,188,-2000,-1500,1500,0
3017,188,-2000,-1500,1500,0
3018,188,-2000,-1500,1500,0
3019,188,-2000,-1500,1500,0
3020,188,-2000,-1500,1500,0
3021,188,-2000,-1500,1500,0
3022,188,-2000,-1500,1500,0
3023,189,-2000,-1500,1500,0
3024,189,-2000,-1500,1500,0
3025,189,-2000,-1500,1500,6
3026,189,-2000,-1500,1500,0
3027,189,-2000,-1500,1500,0
3028,189,-2000,-1500,1500,0
3029,189,-2000,-1500,1500,0
3030,189,-2000,-1500,1500,0
3031,189,-2000,-1500,1500,0
3032,189,-2000,-1500,1500,0
3033,189,-2000,-1500,1500,0
3034,189,-2000,-1500,1500,0
3035,189,-2000,-1500,1500,0
3036,189,-2000,-1500,1500,0
3037,189,-2000,-1500,1500,0
3038,189,-2000,-1500,1500,0
3039,190,-2000,-1500,1500,0
3040,190,-2000,-1500,1500,0
3041,190,-2000,-1500,1500,6
3042,190,-2000,-1500,1500,0
3043,190,-2000,-1500,1500,0
3044,190,-2000,-1500,1500,0
3045,190,-2000,-1500,1500,0
3046,190,-2000,-1500,1500,0
3047,190,-2000,-1500,1500,0
3048,190,-2000,-1500,1500,0
3049,190,-2000,-1500,1500,0
3050,190,-2000,-1500,1500,0
3051,190,-2000,-1500,1500,0
3052,190,-2000,-1500,1500,0
3053,190,-2000,-1500,1500,0
3054,190,-2000,-1500,1500,0
3055,191,-2000,-1500,1500,0
3056,191,-2000,-1500,1500,0
3057,191,-2000,-1500,1500,6
3058,191,-2000,-1500,1500,0
3059,191,-2000,-1500,1500,0
3060,191,-2000,-1500,1500,0
3061,191,-2000,-1500,1500,0
3062,191,-2000,-1500,1500,0
3063,191,-2000,-1500,1500,0
3064,191,-2000,-1500,1500,0
3065,191,-2000,-1500,1500,0
3066,191,-2000,-1500,1500,0
3067,191,-2000,-1500,1500,0
3068,191,-2000,-1500,1500,0
3069,191,-2000,-1500,1500,0
3070,191,-2000,-1500,1500,0
3071,192,-2000,-1500,1500,0
3072,192,-2000,-1500,1500,0
3073,192,-2000,-1500,1500,6
3074,192,-2000,-1500,1500,0
3075,192,-2000,-1500,1500,0
3076,192,-2000,-1500,1500,0
3077,192,-2000,-1500,1500,0
3078,192,-2000,-1500,1500,0
3079,192,-2000,-1500,1500,0
3080,192,-2000,-1500,1500,700
3081,192,-2000,-1500,1500,0
3082,192,-2000,-1500,1500,0
3083,192,-2000,-1500,1500,0
3084,192,-2000,-1500,1500,0
3085,192,-2000,-1500,1500,0
3086,192,-2000,-1500,1500,0
3087,193,-2000,-1500,1500,0
3088,193,-2000,-1500,1500,0
3089,193,-2000,-1500,1500,6
3090,193,-2000,-1500,1500,0
3091,193,-2000,-1500,1500,0
3092,193,-2000,-1500,1500,0
3093,193,-2000,-1500,1500,0
3094,193,-2000,-1500,1500,0
3095,193,-2000,-1500,1500,0
3096,193,-2000,-1500,1500,0
3097,193,-2000,-1500,1500,0
3098,193,-2000,-1500,1500,0
3099,193,-2000,-1500,1500,0
3100,193,-2000,-1500,1500,0
3101,193,-2000,-1500,1500,0
3102,193,-2000,-1500,1500,0
3103,194,-2000,-1500,1500,0
3104,194,-2000,-1500,1500,0
3105,194,-2000,-1500,1500,16
3106,194,-2000,-1500,1500,0
3107,194,-2000,-1500,1500,0
3108,194,-2000,-1500,1500,0
3109,194,-2000,-1500,1500,0
3110,194,-2000,-1500,1500,0
3111,194,-2000,-1500,1500,0
3112,194,-2000,-1500,1500,0
3113,194,-2000,-1500,1500,0
3114,194,-2000,-1500,1500,0
3115,194,-2000,-1500,1500,0
3116,194,-2000,-1500,1500,0
3117,194,-2000,-1500,1500,0
3118,194,-2000,-1500,1500,0
3119,195,-2000,-1500,1500,0
3120,195,-2000,-1500,1500,0
3121,195,-2000,-1500,1500,32
3122,195,-2000,-1500,1500,0
3123,195,-2000,-1500,1500,0
3124,195,-2000,-1500,1500,0
3125,195,-2000,-1500,1500,0
3126,195,-2000,-1500,1500,0
3127,195,-2000,-1500,1500,0
3128,195,-2000,-1500,1500,0
3129,195,-2000,-1500,1500,0
3130,195,-2000,-1500,1500,0
3131,195,-2000,-1500,1500,0
3132,195,-2000,-1500,1500,0
3133,195,-2000,-1500,1500,0
3134,195,-2000,-1500,1500,0
3135,196,-2000,-1500,1500,0
3136,196,-2000,-1500,1500,0
3137,196,-2000,-1500,1500,6
3138,196,-2000,-1500,1500,0
3139,196,-2000,-1500,1500,0
3140,196,-2000,-1500,1500,0
3141,196,-2000,-1500,1500,0
3142,196,-2000,-1500,1500,0
3143,196,-2000,-1500,1500,0
3144,196,-2000,-1500,1500,0
3145,196,-2000,-1500,1500,0
3146,196,-2000,-1500,1500,0
3147,196,-2000,-1500,1500,0
3148,196,-2000,-1500,1500,0
3149,196,-2000,-1500,1500,0
3150,196,-2000,-1500,1500,0
3151,197,-2000,-1500,1500,0
3152,197,-2000,-1500,1500,0
3153,197,-2000,-1500,1500,16
3154,197,-2000,-1500,1500,0
3155,197,-2000,-1500,1500,0
3156,197,-2000,-1500,1500,0
3157,197,-2000,-1500,1500,0
3158,197,-2000,-1500,1500,0
3159,197,-2000,-1500,1500,0
3160,197,-2000,-1500,1500,0
3161,197,-2000,-1500,1500,0
3162,197,-2000,-1500,1500,0
3163,197,-2000,-1500,1500,0
3164,197,-2000,-1500,1500,0
3165,197,-2000,-1500,1500,0
3166,197,-2000,-1500,1500,0
3167,198,-2000,-1500,1500,0
3168,198,-2000,-1500,1500,0
3169,198,-2000,-1500,1500,6
3170,198,-2000,-1500,1500,0
3171,198,-2000,-1500,1500,0
3172,198,-2000,-1500,1500,0
3173,198,-2000,-1500,1500,0
3174,198,-2000,-1500,1500,0
3175,198,-2000,-1500,1500,0
3176,198,-2000,-1500,1500,0
3177,198,-2000,-1500,1500,0
3178,198,-2000,-1500,1500,0
3179,198,-2000,-1500,1500,0
3180,198,-2000,-1500,1500,0
3181,198,-2000,-1500,1500,0
3182,198,-2000,-1500,1500,0
3183,199,-2000,-1500,1500,0
3184,199,-2000,-1500,1500,0
3185,199,-2000,-1500,1500,6
3186,199,-2000,-1500,1500,0
3187,199,-2000,-1500,1500,0
3188,199,-2000,-1500,1500,0
3189,199,-2000,-1500,1500,0
3190,199,-2000,-1500,1500,0
3191,199,-2000,-1500,1500,0
3192,199,-2000,-1500,1500,0
3193,199,-2000,-1500,1500,0
3194,199,-2000,-1500,1500,0
3195,199,-2000,-1500,1500,0
3196,199,-2000,-1500,1500,0
3197,199,-2000,-1500,1500,0
3198,199,-2000,-1500,1500,0
3199,200,-2000,-1500,1500,0
3200,200,-2000,-1500,1500,0
3201,200,-2000,-1500,1500,6
3202,200,-2000,-1500,1500,0
3203,200,-2000,-1500,1500,0
3204,200,-2000,-1500,1500,0
3205,200,-2000,-1500,1500,0
3206,200,-2000,-1500,1500,0
3207,200,-2000,-1500,1500,0
3208,200,-2000,-1500,1500,0
3209,200,-2000,-1500,1500,0
3210,200,-2000,-1500,1500,0
3211,200,-2000,-1500,1500,0
3212,200,-2000,-1500,1500,0
3213,200,-2000,-1500,1500,0
3214,200,-2000,-1500,1500,0
3215,201,-2000,-1500,1500,0
3216,201,-2000,-1500,1500,0
3217,201,-2000,-1500,1500,6
3218,201,-2000,-1500,1500,0
3219,201,-2000,-1500,1500,0
3220,201,-2000,-1500,1500,0
3221,201,-2000,-1500,1500,0
3222,201,-2000,-1500,1500,0
3223,201,-2000,-1500,1500,0
3224,201,-2000,-1500,1500,0
3225,201,-2000,-1500,1500,0
3226,201,-2000,-1500,1500,0
3227,201,-2000,-1500,1500,0
3228,201,-2000,-1500,1500,0
3229,201,-2000,-1500,1500,0
3230,201,-2000,-1500,1500,0
3231,202,-2000,-1500,1500,0
3232,202,-2000,-1500,1500,0
3233,202,-2000,-1500,1500,6
3234,202,-2000,-1500,1500,0
3235,202,-2000,-1500,1500,0
3236,202,-2000,-1500,1500,0
3237,202,-2000,-1500,1500,0
3238,202,-2000,-1500,1500,0
3239,202,-2000,-1500,1500,0
3240,202,-2000,-1500,1500,0
3241,202,-2000,-1500,1500,0
3242,202,-2000,-1500,1500,0
3243,202,-2000,-1500,1500,0
3244,202,-2000,-1500,1500,0
3245,202,-2000,-1500,1500,0
3246,202,-2000,-1500,1500,0
3247,203,-2000,-1500,1500,0
3248,203,-2000,-1500,1500,0
3249,203,-2000,-1500,1500,6
3250,203,-2000,-1500,1500,0
3251,203,-2000,-1500,1500,0
3252,203,-2000,-1500,1500,0
3253,203,-2000,-1500,1500,0
3254,203,-2000,-1500,1500,0
3255,203,-2000,-1500,1500,0
3256,203,-2000,-1500,1500,0
3257,203,-2000,-1500,1500,0
3258,203,-2000,-1500,1500,0
3259,203,-2000,-1500,1500,0
3260,203,-2000,-1500,1500,0
3261,203,-2000,-1500,1500,0
3262,203,-2000,-1500,1500,0
3263,204,-2000,-1500,1500,0
3264,204,-2000,-1500,1500,0
3265,204,-2000,-1500,1500,6
3266,204,-2000,-1500,1500,0
3267,204,-2000,-1500,1500,0
3268,204,-2000,-1500,1500,0
3269,204,-2000,-1500,1500,0
3270,204,-2000,-1500,1500,0
3271,204,-2000,-1500,1500,0
3272,204,-2000,-1500,1500,0
3273,204,-2000,-1500,1500,0
3274,204,-2000,-1500,1500,0
3275,204,-2000,-1500,1500,3
3276,204,-2000,-1500,1500,0
3277,204,-2000,-1500,1500,0
3278,204,-2000,-1500,1500,0
3279,205,-2000,-1500,1500,0
3280,205,-2000,-1500,1500,0
3281,205,-2000,-1500,1500,6
3282,205,-2000,-1500,1500,0
3283,205,-2000,-1500,1500,0
3284,205,-2000,-1500,1500,0
3285,205,-2000,-1500,1500,0
3286,205,-2000,-1500,1500,0
3287,205,-2000,-1500,1500,0
3288,205,-2000,-1500,1500,0
3289,205,-2000,-1500,1500,0
3290,205,-2000,-1500,1500,0
3291,205,-2000,-1500,1500,0
3292,205,-2000,-1500,1500,0
3293,205,-2000,-1500,1500,0
3294,205,-2000,-1500,1500,0
3295,206,-2000,-1500,1500,0
3296,206,-2000,-1500,1500,0
3297,206,-2000,-1500,1500,6
3298,206,-2000,-1500,1500,0
3299,206,-2000,-1500,1500,0
3300,206,-2000,-1500,1500,0
3301,206,-2000,-1500,1500,0
3302,206,-2000,-1500,1500,0
3303,206,-2000,-1500,1500,0
3304,206,-2000,-1500,1500,0
3305,206,-2000,-1500,1500,0
3306,206,-2000,-1500,1500,0
3307,206,-2000,-1500,1500,0
3308,206,-2000,-1500,1500,0
3309,206,-2000,-1500,1500,0
3310,206,-2000,-1500,1500,0
3311,207,-2000,-1500,1500,0
3312,207,-2000,-1500,1500,0
3313,207,-2000,-1500,1500,6
3314,207,-2000,-1500,1500,0
3315,207,-2000,-1500,1500,0
3316,207,-2000,-1500,1500,0
3317,207,-2000,-1500,1500,0
3318,207,-2000,-1500,1500,0
3319,207,-2000,-1500,1500,0
3320,207,-2000,-1500,1500,0
3321,207,-2000,-1500,1500,0
3322,207,-2000,-1500,1500,0
3323,207,-2000,-1500,1500,0
3324,207,-2000,-1500,1500,0
3325,207,-2000,-1500,1500,0
3326,207,-2000,-1500,1500,0
3327,208,-2000,-1500,1500,0
3328,208,-2000,-1500,1500,0
3329,208,-2000,-1500,1500,16
3330,208,-2000,-1500,1500,0
3331,208,-2000,-1500,1500,0
3332,208,-2000,-1500,1500,0
3333,208,-2000,-1500,1500,0
3334,208,-2000,-1500,1500,0
3335,208,-2000,-1500,1500,0
3336,208,-2000,-1500,1500,0
3337,208,-2000,-1500,1500,0
3338,208,-2000,-1500,1500,0
3339,208,-2000,-1500,1500,0
3340,208,-2000,-1500,1500,0
3341,208,-2000,-1500,1500,0
3342,208,-2000,-1500,1500,0
3343,209,-2000,-1500,1500,0
3344,209,-2000,-1500,1500,0
3345,209,-2000,-1500,1500,32
3346,209,-2000,-1500,1500,0
3347,209,-2000,-1500,1500,0
3348,209,-2000,-1500,1500,0
3349,209,-2000,-1500,1500,0
3350,209,-2000,-1500,1500,0
3351,209,-2000,-1500,1500,0
3352,209,-2000,-1500,1500,0
3353,209,-2000,-1500,1500,0
3354,209,-2000,-1500,1500,0
3355,209,-2000,-1500,1500,0
3356,209,-2000,-1500,1500,0
3357,209,-2000,-1500,1500,0
3358,209,-2000,-1500,1500,0
3359,210,-2000,-1500,1500,0
3360,210,-2000,-1500,1500,0
3361,210,-2000,-1500,1500,6
3362,210,-2000,-1500,1500,0
3363,210,-2000,-1500,1500,0
3364,210,-2000,-1500,1500,0
3365,210,-2000,-1500,1500,0
3366,210,-2000,-1500,1500,0
3367,210,-2000,-1500,1500,0
3368,210,-2000,-1500,1500,0
3369,210,-2000,-1500,1500,0
3370,210,-2000,-1500,1500,0
3371,210,-2000,-1500,1500,0
3372,210,-2000,-1500,1500,0
3373,210,-2000,-1500,1500,0
3374,210,-2000,-1500,1500,0
3375,211,-2000,-1500,1500,0
3376,211,-2000,-1500,1500,0
3377,211,-2000,-1500,1500,6
3378,211,-2000,-1500,1500,0
3379,211,-2000,-1500,1500,0
3380,211,-2000,-1500,1500,0
3381,211,-2000,-1500,1500,0
3382,211,-2000,-1500,1500,0
3383,211,-2000,-1500,1500,0
3384,211,-2000,-1500,1500,0
3385,211,-2000,-1500,1500,0
3386,211,-2000,-1500,1500,0
3387,211,-2000,-1500,1500,0
3388,211,-2000,-1500,1500,0
3389,211,-2000,-1500,1500,0
3390,211,-2000,-1500,1500,0
3391,212,-2000,-1500,1500,0
3392,212,-2000,-1500,1500,0
3393,212,-2000,-1500,1500,6
3394,212,-2000,-1500,1500,0
3395,212,-2000,-1500,1500,0
3396,212,-2000,-1500,1500,0
3397,212,-2000,-1500,1500,0
3398,212,-2000,-1500,1500,0
3399,212,-2000,-1500,1500,0
3400,212,-2000,-1500,1500,0
3401,212,-2000,-1500,1500,0
3402,212,-2000,-1500,1500,0
3403,212,-2000,-1500,1500,0
3404,212,-2000,-1500,1500,0
3405,212,-2000,-1500,1500,0
3406,212,-2000,-1500,1500,0
3407,213,-2000,-1500,1500,0
3408,213,-2000,-1500,1500,0
3409,213,-2000,-1500,1500,6
3410,213,-2000,-1500,1500,0
3411,213,-2000,-1500,1500,0
3412,213,-2000,-1500,1500,0
3413,213,-2000,-1500,1500,0
3414,213,-2000,-1500,1500,0
3415,213,-2000,-1500,1500,0
3416,213,-2000,-1500,1500,0
3417,213,-2000,-1500,1500,0
3418,213,-2000,-1500,1500,0
3419,213,-2000,-1500,1500,0
3420,213,-2000,-1500,1500,0
3421,213,-2000,-1500,1500,0
3422,213,-2000,-1500,1500,0
3423,214,-2000,-1500,1500,0
3424,214,-2000,-1500,1500,0
3425,214,-2000,-1500,1500,6
3426,214,-2000,-1500,1500,0
3427,214,-2000,-1500,1500,0
3428,214,-2000,-1500,1500,0
3429,214,-2000,-1500,1500,0
3430,214,-2000,-1500,1500,0
3431,214,-2000,-1500,1500,0
3432,214,-2000,-1500,1500,0
3433,214,-2000,-1500,1500,0
3434,214,-2000,-1500,1500,0
3435,214,-2000,-1500,1500,0
3436,214,-2000,-1500,1500,0
3437,214,-2000,-1500,1500,0
3438,214,-2000,-1500,1500,0
3439,215,-2000,-1500,1500,0
3440,215,-2000,-1500,1500,0
3441,215,-2000,-1500,1500,6
3442,215,-2000,-1500,1500,0
3443,215,-2000,-1500,1500,0
3444,215,-2000,-1500,1500,0
3445,215,-2000,-1500,1500,0
3446,215,-2000,-1500,1500,0
3447,215,-2000,-1500,1500,0
3448,215,-2000,-1500,1500,0
3449,215,-2000,-1500,1500,0
3450,215,-2000,-1500,1500,0
3451,215,-2000,-1500,1500,0
3452,215,-2000,-1500,1500,0
3453,215,-2000,-1500,1500,0
3454,215,-2000,-1500,1500,0
3455,216,-2000,-1500,1500,0
3456,216,-2000,-1500,1500,0
3457,216,-2000,-1500,1500,6
3458,216,-2000,-1500,1500,0
3459,216,-2000,-1500,1500,0
3460,216,-2000,-1500,1500,0
3461,216,-2000,-1500,1500,0
3462,216,-2000,-1500,1500,0
3463,216,-2000,-1500,1500,0
3464,216,-2000,-1500,1500,0
3465,216,-2000,-1500,1500,0
3466,216,-2000,-1500,1500,0
3467,216,-2000,-1500,1500,0
3468,216,-2000,-1500,1500,0
3469,216,-2000,-1500,1500,0
3470,216,-2000,-1500,1500,0
3471,217,-2000,-1500,1500,0
3472,217,-2000,-1500,1500,0
3473,217,-2000,-1500,1500,6
3474,217,-2000,-1500,1500,0
3475,217,-2000,-1500,1500,0
3476,217,-2000,-1500,1500,0
3477,217,-2000,-1500,1500,0
3478,217,-2000,-1500,1500,0
3479,217,-2000,-1500,1500,0
3480,217,-2000,-1500,1500,0
3481,217,-2000,-1500,1500,0
3482,217,-2000,-1500,1500,0
3483,217,-2000,-1500,1500,0
3484,217,-2000,-1500,1500,0
3485,217,-2000,-1500,1500,0
3486,217,-2000,-1500,1500,0
3487,218,-2000,-1500,1500,0
3488,218,-2000,-1500,1500,0
3489,218,-2000,-1500,1500,6
3490,218,-2000,-1500,1500,0
3491,218,-2000,-1500,1500,0
3492,218,-2000,-1500,1500,0
3493,218,-2000,-1500,1500,0
3494,218,-2000,-1500,1500,0
3495,218,-2000,-1500,1500,0
3496,218,-2000,-1500,1500,0
3497,218,-2000,-1500,1500,0
3498,218,-2000,-1500,1500,0
3499,218,-2000,-1500,1500,0
3500,218,-2000,-1500,1500,0
3501,218,-2000,-1500,1500,0
3502,218,-2000,-1500,1500,0
3503,219,-2000,-1500,1500,0
3504,219,-2000,-1500,1500,0
3505,219,-2000,-1500,1500,6
3506,219,-2000,-1500,1500,0
3507,219,-2000,-1500,1500,0
3508,219,-2000,-1500,1500,0
3509,219,-2000,-1500,1500,0
3510,219,-2000,-1500,1500,0
3511,219,-2000,-1500,1500,0
3512,219,-2000,-1500,1500,0
3513,219,-2000,-1500,1500,0
3514,219,-2000,-1500,1500,0
3515,219,-2000,-1500,1500,0
3516,219,-2000,-1500,1500,0
3517,219,-2000,-1500,1500,0
3518,219,-2000,-1500,1500,0
3519,220,-2000,-1500,1500,0
3520,220,-2000,-1500,1500,0
3521,220,-2000,-1500,1500,6
3522,220,-2000,-1500,1500,0
3523,220,-2000,-1500,1500,0
3524,220,-2000,-1500,1500,0
3525,220,-2000,-1500,1500,0
3526,220,-2000,-1500,1500,0
3527,220,-2000,-1500,1500,0
3528,220,-2000,-1500,1500,0
3529,220,-2000,-1500,1500,0
3530,220,-2000,-1500,1500,0
3531,220,-2000,-1500,1500,0
3532,220,-2000,-1500,1500,0
3533,220,-2000,-1500,1500,0
3534,220,-2000,-1500,1500,0
3535,221,-2000,-1500,1500,0
3536,221,-2000,-1500,1500,0
3537,221,-2000,-1500,1500,6
3538,221,-2000,-1500,1500,0
3539,221,-2000,-1500,1500,0
3540,221,-2000,-1500,1500,0
3541,221,-2000,-1500,1500,0
3542,221,-2000,-1500,1500,0
3543,221,-2000,-1500,1500,0
3544,221,-2000,-1500,1500,0
3545,221,-2000,-1500,1500,0
3546,221,-2000,-1500,1500,0
3547,221,-2000,-1500,1500,3
3548,221,-2000,-1500,1500,0
3549,221,-2000,-1500,1500,0
3550,221,-2000,-1500,1500,0
3551,222,-2000,-1500,1500,0
3552,222,-2000,-1500,1500,0
3553,222,-2000,-1500,1500,6
3554,222,-2000,-1500,1500,0
3555,222,-2000,-1500,1500,0
3556,222,-2000,-1500,1500,0
